11,3575,1
20,3626,1
4,4387,1
9,3732,1
3,3940,1
5,5221,1
33,6061,1
16,2670,1
8,4387,1
5,5884,1
13,15885,1
43,7757,1
6,12944,1
44,7719,1
4,8001,1
7,7346,1
39,6597,1
15,21199,1
4,4030,1
29,5130,1
7,3232,1
4,2365,1
36,6539,1
21,3669,1
4,3759,1
3,3706,1
3,4754,1
4,4697,1
8,20741,1
1,5,1
4,5008,1
42,7397,1
31,5374,1
4,11756,1
28,4782,1
45,15100,1
30,5423,1
4,16657,1
4,7745,1
53,25355,1
11,5581,1
13,20672,1
370,51751,1
2,39,1
11,5520,1
43,9100,2
21,3828,1
14,4227,1
4,9191,1
1301,283449,2
18,6633,1
6,12782,1
8,4398,1
3,7368,1
8,4267,1
38,3251,2
18,12707,1
47,20667,1
5,6199,1
13,199,2
32,5742,1
37,6448,1
28,4945,1
39,7040,1
10,5005,1
11,41113,1
225,119372,1
29,5209,1
4,8786,1
5,3850,1
8,4063,1
29,13558,1
26,4639,1
20,3443,1
4,8239,1
19,6085,1
8,4163,1
1301,283449,2
90,49419,1
5,4309,1
1,28,1
14,6649,1
3,8222,1
5,2579,1
4,8316,1
34,5196,1
3,9291,1
5,3614,1
28,4858,1
42,6461,1
11,7330,1
3,7048,1
23,4075,1
32,5612,1
5,11577,1
98,72058,1
21,3728,1
23,3962,1
7,4116,1
26,6284,1
3,7263,1
47,8334,1
30,5366,1
14,16660,1
6,6008,1
23,4135,1
6,7841,1
12,5510,1
80,34182,1
3,9055,1
6,2711,1
6,16183,1
9,5144,1
1,3,1
712,160017,2
3,3872,1
12,12738,1
3,8113,1
35,6058,1
6,12786,1
4,2904,1
14,6853,1
5,2585,1
21,8050,1
123,91940,2
27,32446,1
5,4032,1
3,3916,1
4,8213,1
3,6252,1
3,6011,1
4,6597,1
6,2717,1
3,7424,1
24,4480,1
4,7307,1
4,11548,1
30,5491,1
4,7428,1
22,3636,1
31,5497,1
4,5351,1
21,3823,1
13,5830,1
30,4866,1
47,17735,1
10,5136,1
4,8586,1
20,3443,1
58,16892,1
23,4053,1
8,4550,1
6,11739,1
4,4337,1
8,3739,1
10,4655,1
26,13042,1
1,653,1
9,5733,1
2,216,1
25,4534,1
7,8053,1
3,462,1
4,8489,1
4,3919,1
17,4022,1
23,7875,1
23,32430,1
9,16417,1
29,12354,1
2,5858,1
4,7536,1
22,3739,1
8,3807,1
8,6557,1
28,4632,1
4,8266,1
3,972,1
12,8817,1
24,3884,1
4,3103,1
26,4372,1
37,14440,1
33,5876,1
8,4240,1
3,8626,1
25,4053,1
39,7017,1
3,7607,1
24,4434,1
4,10539,1
3,7513,1
6,3792,1
1,202,1
5,4405,1
2,2399,1
9,7813,1
26,4486,1
10,4623,1
38,6679,1
3,7225,1
7,4261,1
3,9395,1
4,10016,1
56,9946,1
47,8057,1
312,53350,2
6,3762,1
3,3867,1
11,5589,1
2,6524,1
8,4359,1
10,12779,1
22,3815,1
21,10598,1
4,9853,1
3,7682,1
24,4245,1
4,8953,1
179,3958,1
5,679,1
9,4153,1
4,777,1
9,12625,1
8,3628,1
31,5453,1
8,10530,1
6,10744,1
65,13636,1
7,109,2
8,767,1
7,9468,1
4,4798,1
23,3970,1
9,6462,1
7,4199,1
2,3600,1
26,4816,1
5,7176,1
4,3661,1
29,5157,1
4,3725,1
4,12309,1
12,5661,1
12,5004,1
9,5495,1
24,26431,1
3,7204,1
14,14383,1
6,18067,1
24,4166,1
5,5081,1
5,516,1
51,9232,1
10,14104,1
24,4195,1
3,7687,1
8,3823,1
4,4610,1
6,6587,1
21,9375,1
6,4384,1
20,3611,1
7,12075,1
39,6648,1
31,5528,1
4,10112,1
18,5829,1
4,7090,1
7,3989,1
5,3614,1
24,3799,1
9,5413,1
8,8990,1
23,4258,1
9,632,1
6,5282,1
8,4036,1
3,7355,1
26,4633,1
3,4718,1
4,8313,1
1,1129,1
6,3739,1
35,6327,1
828,116783,1
24,12980,1
1,60,1
4,3612,1
8,768,1
33,5778,1
8,4091,1
25,4537,1
30,5482,1
7,109,2
7,3870,1
47,8374,1
7,11136,1
17,7387,1
6,625,1
24,4377,1
4,5584,1
4,8185,1
23,4142,1
11,8180,1
21,9101,1
32,5592,1
66,33636,1
4,3704,1
4,7646,1
258,120072,2
26,4444,1
41,16596,1
218,103574,2
9,9028,1
3,7444,1
21,3612,1
1301,283449,2
6,3799,1
12,6278,1
6,13734,1
27,2791,1
41,7384,1
3,10864,1
23,4075,1
21,21286,1
4,4587,1
6,399,1
5,4416,1
9,1860,1
29,5066,1
21,3712,1
9,3604,1
3,10800,1
35,6488,1
3,9072,1
10,4916,1
48,8052,1
4,9891,1
24,12833,1
3,7684,1
9,4943,1
4,14300,1
5,12975,1
50,8789,1
3,3273,1
3,9343,1
22,3840,1
11,18001,1
5,3293,1
2,2162,1
6,16588,1
4,5697,1
3,8270,1
10,4882,1
3,4977,1
22,3853,1
1,12,1
49,8678,1
2,2181,1
10,4081,1
17,6055,1
84,20945,2
18,6780,1
22,4003,1
4,6583,1
12,5798,1
181,47823,2
3,10019,1
2,2999,1
12,4868,1
8,3732,1
3,8738,1
3,4666,1
12,6203,1
3,4399,1
27,4875,1
37,6581,1
7,13348,1
25,4594,1
20,3636,1
17,8492,1
17,12234,1
6,3877,1
6,5054,1
4,7471,1
28,3626,1
5,11736,1
1301,283449,2
2,2931,1
21,3769,1
4,5320,1
4,3427,1
8,5002,1
8,3977,1
22,3989,1
4,8411,1
4,8126,1
5,7649,1
6,7214,1
6,11633,1
23,4055,1
6,3677,1
6,4557,1
4,8878,1
3,3941,1
5,14646,1
7,1998,1
2,3478,1
3,4330,1
29,4843,1
9,8039,1
8,88,2
15,9914,1
189,29074,2
8,9843,1
3,4756,1
7,487,1
7,4901,1
44,15256,1
8,3666,1
37,6673,1
6,3628,1
7,2253,1
4,9111,1
23,4200,1
6,13976,1
65,9424,1
23,8420,1
3,10801,1
4,10515,1
2,2851,1
11,12772,1
11,25697,1
4,4695,1
21,11768,1
2,2787,1
20,3617,1
3,7401,1
3,3851,1
4,6721,1
8,3857,1
29,4877,1
34,5980,1
9,10514,1
24,4148,1
12,3988,1
67,11947,1
3,7598,1
23,4153,1
10,5353,1
29,5261,1
2,3005,1
16,13900,1
10,5244,1
26,31227,1
10,5221,1
4,4016,1
6,2994,1
30,11079,1
6,606,1
8,3734,1
4,7629,1
8,3842,1
4,9839,1
27,4804,1
20,3610,1
3,6820,1
9,5745,1
6,5418,1
3,8020,1
16,5362,1
4,7788,1
181,47823,2
3,10123,1
12,5444,1
39,7074,1
9,6802,1
23,11420,1
8,3987,1
5,12554,1
16,24416,1
15,8545,1
3,8155,1
3,3816,1
26,4505,1
3,4520,1
11,6072,1
1,40,1
8,4529,1
5,3010,1
3,10659,1
24,3957,1
8,4493,1
8,3843,1
4,8329,1
25,4189,1
4,7050,1
4,870,1
4,6767,1
33,5937,1
24,4260,1
4,5291,1
4,7782,1
6,341,1
10,5711,1
25,3813,1
18,10153,1
24,4033,1
3,4098,1
21,16313,1
7,3924,1
11,7159,1
6,4492,1
2,2690,1
6,16201,1
7,109,2
9,4892,1
27,4751,1
4,9891,1
13,4089,1
4,4131,1
11,12079,1
5,6833,1
7,864,1
21,3763,1
2,2506,1
8,4009,1
2,2773,1
21,3701,1
4,10823,1
25,3996,1
22,3991,1
25,4068,1
2,2387,1
15,8483,1
8,11433,1
8,4160,1
40,7053,1
23,3973,1
5,12866,1
7,8392,1
3,17292,1
28,5074,1
8,4534,1
8,4121,1
25,9866,1
4,3909,1
1301,283449,2
6,9452,1
13,6703,1
4,8047,1
2,3605,1
3,8605,1
8,6017,1
2,3085,1
5,3859,1
