3,13,486,1
2,16,442,1
5,17,226,1
2,9,485,1
3,10,464,1
8,11,334,1
1,15,443,1
1,8,262,1
1,11,0,1
3,12,318,1
5,11,485,1
7,14,332,1
2,14,358,1
5,15,192,1
13,14,419,1
18,17,252,2
2,11,223,1
5,9,346,1
4,20,346,1
2,4,178,1
2,18,393,1
3,16,322,1
2,10,331,1
2,11,223,1
6,1,346,2
2,16,336,1
4,15,442,1
1,20,486,1
1,17,525,1
7,21,336,1
2,10,346,1
2,21,336,1
1,8,336,1
5,17,485,1
10,21,336,1
2,12,331,1
4,9,336,1
1,9,346,1
2,14,482,1
2,17,346,1
2,14,359,1
1,15,336,1
4,17,221,1
1,17,551,1
2,19,336,1
2,18,336,1
20,13,380,2
1,16,334,1
1,17,336,1
3,12,485,1
2,18,336,1
1,13,441,1
1,10,223,1
1,20,336,1
1,18,336,1
8,12,336,1
2,17,336,1
1,17,331,1
4,9,352,1
2,8,485,1
1,17,417,1
1,15,336,1
1,18,338,1
2,7,0,1
2,21,687,1
2,17,485,1
1,19,336,1
2,22,486,1
2,18,324,1
1,13,500,1
8,22,316,1
5,8,312,1
2,16,324,1
2,17,967,1
2,13,485,1
3,23,324,1
4,12,336,1
3,19,349,1
2,14,335,1
6,15,336,1
1,18,491,1
1,16,390,1
3,16,535,1
3,13,336,1
3,10,971,1
3,11,225,1
12,2,336,1
2,10,336,1
2,14,407,1
2,17,349,1
1,17,221,1
3,16,336,1
1,17,346,1
1,11,448,1
11,20,334,1
1,14,961,1
6,15,346,1
1,17,336,1
2,20,346,1
138,2,297,2
1,14,224,1
10,15,336,1
1,15,191,1
1,10,336,1
1,21,487,1
1,13,331,1
2,15,485,1
6,17,336,1
2,18,324,1
8,11,0,1
2,17,336,1
2,10,482,1
1,9,324,1
2,18,421,1
1,11,442,1
2,15,225,1
10,15,421,1
2,16,336,1
6,4,0,1
1,17,336,1
2,19,324,1
2,16,346,1
2,20,486,1
1,12,212,1
1,19,190,1
1,9,336,1
2,5,552,1
1,9,221,1
6,14,331,1
2,13,324,1
14,12,336,1
587,11,534,2
2,16,151,1
1,13,336,1
2,13,352,1
8,12,243,1
2,20,336,1
1,14,335,1
1,10,333,1
7,17,485,1
1,16,337,1
2,17,337,1
37,8,336,1
7,18,485,1
1,17,337,1
1,23,277,1
2,17,331,1
2,20,346,1
3,10,223,1
19,18,225,1
9,16,336,1
11,8,336,1
2,15,328,1
2,17,393,1
13,8,336,1
9,12,334,1
4,9,534,1
7,4,375,2
3,15,316,1
2,12,324,1
1,16,336,1
5,10,352,1
1,14,393,1
4,18,336,1
4,12,331,1
2,21,485,1
1,17,336,1
2,12,441,1
1,18,231,1
4,22,220,1
2,19,487,1
1,19,331,1
6,10,338,1
1,8,223,1
2,17,336,1
12,15,331,1
11,20,417,1
4,12,336,1
3,15,333,1
15,15,482,1
4,13,485,1
1,13,888,1
2,20,486,1
1,14,336,1
1,16,486,1
2,11,336,1
2,8,336,1
2,19,346,1
18,19,252,2
4,15,336,1
1,9,223,1
6,13,336,1
1,20,336,1
4,16,336,1
6,5,0,1
2,12,485,1
33,19,421,1
5,13,316,1
2,21,336,1
1,6,687,1
2,10,336,1
2,17,324,1
6,18,336,1
2,11,489,1
2,11,336,1
2,17,485,1
5,22,381,2
1,21,414,1
1,11,224,1
7,21,447,1
3,10,221,1
1,16,121,1
12,18,333,1
2,11,0,1
2,13,334,1
3,13,336,1
2,11,336,1
12,16,331,1
10,19,346,1
2,13,485,1
2,11,336,1
5,15,336,1
2,21,346,1
5,12,324,1
4,21,336,1
1,8,524,1
4,8,0,1
1,10,336,1
78,2,381,2
3,21,336,1
2,14,232,1
5,11,352,1
1,7,0,1
6,15,316,1
4,11,346,1
1,10,337,1
3,16,331,1
2,9,971,1
9,11,485,1
1,7,486,1
105,2,995,2
1,9,352,1
7,18,377,1
3,14,557,1
3,12,337,1
2,12,334,1
1,19,393,1
1,21,485,1
2,16,321,1
16,15,337,1
4,12,961,1
1,15,313,1
1,1,961,1
2,20,336,1
2,21,485,1
3,19,322,1
2,7,336,1
2,16,336,1
1,20,633,1
5,14,336,1
5,11,352,1
9,11,491,1
2,17,407,1
2,17,485,1
3,13,336,1
8,17,336,1
5,10,352,1
6,16,336,1
2,8,336,1
2,21,352,1
3,11,335,1
2,12,336,1
2,14,491,1
2,11,336,1
1,12,336,1
3,8,229,1
14,11,336,1
6,14,336,1
2,18,336,1
1,13,333,1
1,15,450,1
1,15,336,1
13,11,322,1
11,8,393,1
1,20,337,1
8,10,336,1
6,9,346,1
4,13,346,1
7,15,336,1
2,12,331,1
1,5,535,1
2,15,336,1
6,11,336,1
1,18,333,1
1,15,339,1
4,16,349,1
5,18,336,1
4,15,351,1
1,12,336,1
32,11,442,1
10,23,336,1
13,19,351,1
2,23,336,1
12,11,244,1
2,10,336,1
4,9,464,1
2,17,312,1
2,16,336,1
12,10,485,1
3,17,331,1
3,7,336,2
4,16,331,1
1,15,316,1
1,19,339,1
13,1,297,2
5,10,336,1
2,20,336,1
1,7,346,1
16,12,417,1
8,8,336,1
4,12,336,1
1,21,438,2
2,19,335,1
1,16,334,1
3,17,322,1
2,15,491,1
2,18,346,1
1,6,442,1
3,16,336,1
10,15,336,1
2,12,336,1
2,10,442,1
11,20,122,1
2,19,221,1
2,9,498,1
2,12,336,1
1,14,322,1
43,10,407,1
28,20,213,1
2,13,336,1
5,21,488,1
5,19,336,1
14,13,336,1
2,18,377,1
3,0,336,1
2,19,334,1
2,11,337,1
4,18,336,1
2,19,148,1
1,7,334,1
2,19,655,1
6,7,923,2
2,17,351,1
2,7,336,1
1,20,336,1
2,17,393,1
2,13,336,1
2,12,336,1
3,11,331,1
1,19,337,1
2,9,485,1
17,23,393,1
2,7,346,1
1,9,223,1
31,8,297,1
4,13,336,1
2,21,336,1
4,18,521,1
48,23,223,1
2,17,971,1
1,10,336,1
2,10,225,1
2,13,318,1
4,5,336,1
2,21,487,1
1,14,441,1
3,15,311,1
26,20,213,1
2,14,482,1
1,22,336,1
3,18,324,1
1,22,665,1
1,11,485,1
14,13,321,1
2,8,352,1
2,16,316,1
2,14,336,1
2,8,223,1
1,11,336,1
3,14,223,1
1,11,336,1
1,11,336,1
9,15,322,1
1,11,331,1
7,17,442,1
14,1,960,2
1,13,171,1
7,9,331,1
65,19,349,1
2,14,491,1
1,8,491,1
4,9,331,1
1,16,190,1
4,20,961,1
2,19,346,1
2,18,336,1
7,15,334,1
6,20,336,1
2,16,337,1
1,18,971,1
2,19,336,1
1,10,485,1
2,8,336,1
5,11,336,1
2,10,351,1
2,12,336,1
6,19,336,1
7,14,491,1
2,20,337,1
1,23,642,1
14,18,336,1
4,12,336,1
24,9,336,1
1,0,223,1
2,17,346,1
3,12,336,1
2,17,335,1
2,9,346,1
2,18,336,1
3,11,0,1
2,21,324,1
1,18,485,1
2,10,516,1
2,14,336,1
4,16,335,1
2,23,336,1
2,16,346,1
1,21,407,1
2,16,221,1
2,17,336,1
4,23,967,1
10,20,336,1
1,16,500,1
2,8,336,1
4,15,336,1
2,11,336,1
7,10,331,1
2,10,337,1
4,20,352,1
1,16,336,1
2,16,485,1
2,22,349,1
2,17,324,1
1,9,324,1
1,16,333,1
3,16,967,1
1,8,0,1
2,12,248,1
1,16,447,1
2,20,482,1
1,12,442,1
1,21,223,1
2,10,435,1
2,23,486,1
1,9,312,1
1,8,336,1
1,8,486,1
1,20,336,1
3,14,336,1
4,16,346,1
2,17,334,1
7,17,336,1
5,1,324,1
1,11,276,1
1,16,336,1
1,14,0,1
2,2,375,1
2,14,335,1
14,14,336,1
2,19,351,1
1,16,417,1
1,19,229,1
11,13,337,1
2,13,336,1
1,19,165,1
2,15,336,1
4,17,336,1
1,13,336,1
1,12,331,1
1,16,393,1
2,11,312,1
1,13,337,1
2,17,371,1
2,17,316,1
4,16,485,1
2,21,352,1
7,12,336,1
2,16,346,1
3,10,336,1
1,16,326,1
5,13,187,1
3,17,336,1
1,9,421,1
3,16,221,1
1,15,324,1
2,15,336,1
30,3,297,1
34,21,252,1
1,13,336,1
13,18,334,1
12,11,487,1
2,16,336,1
1,15,337,1
2,19,252,2
6,10,333,1
2,10,336,1
1,18,331,1
4,10,336,1
2,0,336,1
1,16,324,1
2,9,332,1
2,18,324,1
4,16,485,1
1,15,346,1
2,12,331,1
2,16,346,1
2,13,485,1
2,15,590,1
3,3,346,1
1,9,324,1
1,17,336,1
2,22,485,1
1,13,212,1
1,12,421,1
12,20,336,1
4,19,486,1
1,18,324,1
6,10,220,1
2,21,393,1
9,7,336,1
12,10,337,1
2,6,331,1
2,8,324,1
2,14,335,1
200,2,263,2
4,20,271,1
2,16,336,1
2,11,316,1
1,20,919,1
4,15,336,1
1,15,121,1
5,10,336,1
1,12,888,1
3,5,336,1
1,20,486,1
12,18,331,1
49,1,235,2
3,9,442,1
9,9,324,1
48,22,263,2
1,9,248,1
19,2,537,1
1,10,231,1
1,17,442,1
3,10,313,1
3,20,336,1
4,11,336,1
11,19,486,1
8,18,213,1
2,10,414,1
1,19,336,1
15,20,370,1
18,14,336,1
4,18,336,1
3,13,336,1
4,18,491,1
1,16,335,1
1,14,337,1
13,17,421,1
7,10,336,1
16,14,178,1
5,22,223,1
14,20,336,1
4,19,336,1
2,15,485,1
5,20,332,1
6,17,348,1
2,7,486,1
113,7,297,1
2,20,336,1
17,18,351,1
7,15,485,1
1,21,339,1
2,16,360,1
4,13,349,1
4,9,334,1
3,21,482,1
7,18,336,1
2,18,335,1
9,9,331,1
6,12,336,1
13,10,336,1
1,17,337,1
1,18,961,1
2,0,178,1
4,13,212,1
84,22,235,1
1,12,324,1
1,9,521,1
2,16,336,1
2,22,331,1
1,20,888,1
1660,12,235,2
1,17,324,1
14,2,220,2
1,17,487,1
26,2,226,2
1,17,346,1
21,21,336,1
2,13,335,1
1,19,336,1
2,13,336,1
10,13,336,1
5,15,131,1
1,18,482,1
8,13,336,1
1,10,966,1
1,13,336,1
2,14,337,1
3,14,336,1
2,0,336,1
3,12,336,1
2,13,642,1
3,3,346,1
6,17,322,1
123,10,502,2
22,1,224,1
2,23,346,1
2,12,393,1
2,15,447,1
3,9,336,1
1,15,336,1
101,20,263,1
8,23,243,2
105,21,375,1
5,8,500,1
1,16,226,1
1,7,331,1
4,0,324,1
44,21,336,1
3,13,336,1
1,20,888,1
2,18,393,1
2,12,336,1
2,16,390,1
2,8,491,1
2,9,336,1
2,9,324,1
5,11,485,1
36,13,223,1
1,9,390,1
22,15,331,1
7,11,337,1
3,14,336,1
2,14,324,1
4,17,333,1
2,10,336,1
5,10,322,1
2,8,336,1
2,11,421,1
11,16,339,1
4,10,485,1
1,7,336,1
2,18,336,1
2,19,407,1
11,19,334,1
4,10,487,1
1,17,160,1
1,17,337,1
6,2,337,2
1,8,336,1
2,13,262,1
1,8,336,1
11,18,487,1
4,14,346,1
2,21,0,1
5,11,336,1
7,18,441,1
2,16,312,1
11,12,486,1
3,12,336,1
2,16,346,1
1,12,336,1
5,19,336,1
3,18,447,1
2,14,0,1
2,9,336,1
2,20,324,1
2147,13,235,2
2,15,336,1
7,15,336,1
1,13,324,1
1,11,337,1
2,15,336,1
3,19,485,1
2,15,331,1
5,21,421,1
1,19,525,1
2,11,346,1
14,11,336,1
3,9,322,1
1,18,336,1
1,5,256,1
8,17,336,1
2,9,377,1
2,13,352,1
2,18,339,1
5,15,331,1
1,10,390,1
1,20,417,1
2,16,332,1
2,6,336,1
5,10,331,1
3,21,336,1
3,22,331,1
4,12,336,1
10,17,336,1
2,17,324,1
11,18,336,1
4,14,331,1
3,21,447,1
3,19,335,1
4,21,336,1
2,9,407,1
1,19,346,1
1,19,221,1
13,19,332,1
10,8,212,1
2,13,349,1
15,21,336,1
2,13,331,1
1,1,618,1
10,19,967,1
2,10,491,1
2,16,447,1
3,12,336,1
41,3,297,1
1,17,336,1
2,15,485,1
3,11,336,1
17,19,346,1
3,17,349,1
121,4,297,1
19,20,337,1
1,14,222,1
1,9,966,1
2,18,486,1
4,23,336,1
1,17,190,1
9,19,336,1
2,20,485,1
1,21,336,1
13,13,486,1
2,8,336,1
3,7,336,1
5,11,339,1
2,11,336,1
2,9,328,1
1,12,262,1
3,18,346,1
4,13,336,1
6,14,421,1
2,12,590,1
2,12,486,1
1,20,485,1
2,21,336,1
4,16,442,1
3,15,498,1
7,15,336,1
7,9,336,1
4,20,223,1
2,9,336,1
2,12,336,1
11,22,336,1
1,8,334,1
2,13,334,1
1,10,324,1
5,19,336,1
1,9,333,1
2,19,324,1
34,12,223,1
2,6,336,1
5,13,336,1
1,16,971,1
46,7,375,1
8,12,336,1
3,19,278,1
3,4,336,1
4,14,349,1
1,21,216,1
2,19,447,1
4,15,481,1
2,2,225,1
4,21,336,1
4,18,336,1
8,18,336,1
4,14,331,1
3,8,349,1
1,2,336,1
2,9,336,1
2,16,346,1
7,11,336,1
3,19,485,1
2,17,324,1
1,15,331,1
1,12,642,1
1,9,336,1
2,11,485,1
1,14,0,1
2,17,486,1
1,19,346,1
1,18,324,1
13,12,336,1
2,11,346,1
5,12,593,1
1,8,971,1
6,12,336,1
1,10,248,1
2,11,324,1
54,5,593,1
2,14,262,1
3,16,336,1
4,10,324,1
5,11,336,1
10,10,324,1
20,22,370,2
1,18,337,1
2,1,530,1
1,21,336,1
3,11,452,1
4,18,346,1
6,10,351,1
1,9,212,1
2,15,314,1
7,18,485,1
1,12,336,1
9,6,407,1
2,16,336,1
1,15,336,1
4,14,336,1
2,7,337,1
2,10,961,1
2,13,336,1
2,12,336,1
2,22,336,1
7,20,336,1
2,20,335,1
2,18,336,1
4,12,316,1
23,14,336,1
2,19,486,1
6,9,337,1
3,2,336,1
2,22,346,1
2,16,336,1
3,13,248,1
1,10,331,1
17,11,349,1
3,19,485,1
2,19,491,1
2,16,349,1
4,21,337,1
2,16,486,1
11,20,336,1
15,20,335,1
2,10,324,1
4,12,0,1
2,9,352,1
11,20,336,1
1,14,334,1
1,20,337,1
2,20,487,1
1,22,223,1
27,21,213,2
6,9,333,1
2,9,336,1
1,9,336,1
2,10,222,1
1,12,417,1
11,7,336,1
2,18,336,1
1,4,248,2
21,3,375,1
12,7,336,1
4,13,349,1
2,10,417,1
2,17,486,1
30,19,213,2
1,16,780,1
4,7,336,1
1,12,331,1
1,14,212,1
2,21,487,1
2,20,242,1
1,12,336,1
5,15,485,1
2,22,336,1
2,15,336,1
1,13,552,1
21,20,336,1
1,19,224,1
2,7,971,1
2,8,336,1
2,10,467,1
1,22,228,1
5,18,336,1
1,18,417,1
10,20,336,1
2,17,336,1
2,20,336,1
2,14,339,1
1,10,328,1
1,16,225,1
1,15,318,1
2,15,337,1
3,2,336,1
2,11,336,1
7,2,378,2
2,21,336,1
1,20,642,1
3,15,223,1
5,4,537,1
1,0,224,1
3,4,393,2
1,13,482,1
2,9,336,1
2,20,393,1
2,13,421,1
2,17,321,1
4,12,485,1
2,8,324,1
2,11,225,1
2,14,336,1
2,21,337,1
1,15,337,1
11,14,336,1
2,11,336,1
5,9,331,1
112,1,297,2
1,9,336,1
1,7,312,1
1,15,201,1
1,19,242,1
3,8,487,1
29,20,223,1
2,20,336,1
10,0,371,1
3,11,336,1
8,11,336,1
3,12,336,1
9,15,352,1
3,22,0,1
2,16,352,1
4,22,409,2
8,10,346,1
17,10,0,1
3,14,336,1
1,18,190,1
2,16,223,1
1,12,324,1
1,9,0,1
2,19,331,1
1,11,331,1
2,14,486,1
1,16,336,1
2,14,331,1
1,15,336,1
1,23,225,1
3,10,336,1
15,16,336,1
12,11,441,1
1,17,497,1
1,10,678,1
6,22,336,1
6,0,336,1
1,17,0,1
2,13,336,1
1,22,371,2
2,12,312,1
2,17,487,1
1,20,421,1
6,12,487,1
2,20,336,1
2,19,421,1
1,19,336,1
2,9,331,1
2,20,337,1
7,19,336,1
4,18,487,1
5,19,485,1
3,17,237,1
1,14,337,1
3,21,316,1
4,21,489,1
2,13,487,1
43,8,297,1
1,13,336,1
10,15,331,1
4,9,336,1
1,16,590,1
1,23,331,1
6,17,336,1
1,16,337,1
1,22,337,1
1,17,336,1
3,14,336,1
1,21,324,1
27,15,331,1
3,19,485,1
2,13,336,1
1,21,336,1
1,14,334,1
2,9,336,1
5,9,0,1
24,1,224,1
1,6,336,1
2,8,223,1
6,14,223,1
6,21,337,1
2,23,346,1
2,22,334,1
2,16,521,1
9,1,221,1
6,10,336,1
11,19,225,1
2,17,324,1
2,11,336,1
3,18,485,1
8,7,336,1
1,9,393,1
2,14,331,1
3,17,237,1
1,17,447,1
1,19,346,1
2,19,336,1
4,15,331,1
1,23,346,1
24,13,349,1
15,14,336,1
1,11,248,1
2,14,324,1
2,4,336,1
1,13,337,1
2,14,393,1
1,12,0,1
1,9,336,1
10,15,349,1
1,17,393,1
2,18,336,1
3,14,0,1
2,16,346,1
6,20,346,1
1,12,336,1
2,7,212,1
2,20,485,1
14,15,336,1
2,14,336,1
80,13,537,2
6,22,331,1
4,12,312,1
8,18,336,1
6,10,336,1
1,10,962,1
2,11,336,1
4,20,337,1
4,14,331,1
1,23,225,1
3,10,417,1
2,14,324,1
2,17,334,1
6,10,482,1
3,9,416,1
1,19,393,1
1,16,333,1
1,19,324,1
1,18,336,1
1,3,337,1
10,16,336,1
2,13,339,1
2,5,225,1
1,19,961,1
2,18,349,1
1,14,336,1
3,0,0,1
5,19,336,1
2,8,336,1
4,11,223,1
76,0,297,2
6,22,337,1
2,15,336,1
2,9,678,1
1,13,336,1
2,12,222,1
2,22,336,1
3,8,337,1
13,19,336,1
1,5,216,1
25,21,487,1
2,13,324,1
1,11,336,1
6,14,324,1
2,22,393,1
18,17,336,1
2,7,336,1
2,17,678,1
142,4,537,1
1,17,0,1
4,9,485,1
2,11,336,1
4,22,336,1
12,10,0,1
4,16,346,1
2,16,352,1
22,5,537,2
12,7,0,1
8,18,336,1
7,11,351,1
2,6,346,1
5,21,178,1
1,14,336,1
2,23,336,1
6,13,331,1
1,14,151,1
2,20,447,1
2,13,336,1
2,22,485,1
4,11,336,1
1,12,336,1
8,9,336,1
2,23,421,1
6,12,336,1
7,1,331,1
1,19,336,1
1,9,225,1
6,12,485,1
1,11,316,1
3,22,225,1
1,15,676,1
1,8,213,1
1,9,525,1
2,12,336,1
72,4,504,2
10,19,336,1
2,13,336,1
20,13,348,2
2,12,393,1
2,18,336,1
1,15,352,1
1,6,336,1
2,21,324,1
5,17,140,1
1,14,393,1
1,21,487,1
5,19,336,1
1,10,500,1
9,15,337,1
2,10,324,1
9,17,349,1
1,17,492,1
2,15,393,1
2,0,336,1
3,2,324,1
17,16,333,1
2,7,335,1
5,20,336,1
3,13,336,1
2,11,331,1
2,14,447,1
1,0,336,1
2,10,191,1
3,16,237,1
2,14,352,1
1,14,393,1
6,22,676,1
34,20,252,1
2,11,336,1
1,15,336,1
1620,11,235,2
7,21,336,1
5,14,336,1
25,22,252,1
1,21,247,2
12,22,372,2
1,19,336,1
2,15,331,1
1,14,346,1
1,14,223,1
3,14,486,1
7,10,336,1
2,21,352,1
6,13,349,1
1,17,242,1
2,9,491,1
2,21,393,1
4,22,250,1
2,14,417,1
2,13,315,1
27,14,336,1
2,18,352,1
7,10,336,1
4,3,223,1
2,6,336,1
1,22,961,1
2,19,346,1
4,20,323,1
2,11,393,1
2,1,324,1
12,20,336,1
1,17,336,1
1,21,346,1
22,14,336,1
1,12,336,1
2,19,324,1
2,13,421,1
2,17,334,1
1,9,336,1
2,16,336,1
1,14,491,1
12,14,336,1
2,18,485,1
1,9,852,1
1,13,337,1
26,1,850,2
3,13,485,1
1,10,491,1
80,14,336,1
25,11,223,1
1,19,443,1
7,13,336,1
2,17,324,1
2,16,393,1
2,13,221,1
3,16,485,1
2,3,336,1
5,12,339,1
1,15,390,1
1,18,337,1
1679,3,235,2
1,13,571,1
1,12,336,1
2,19,521,1
2,11,262,1
2,15,486,1
22,16,225,1
5,10,500,1
4,15,131,1
7,15,336,1
9,16,336,1
1,17,324,1
6,14,336,1
7,0,336,1
2,18,352,1
3,15,316,1
2,16,331,1
2,12,336,1
2,9,191,1
2,7,336,1
3,22,336,1
7,10,313,1
1,7,346,1
18,7,336,1
2,11,642,1
1,5,485,1
7,11,336,1
2,9,324,1
6,18,336,1
7,11,336,1
9,11,336,1
1,5,337,1
17,19,336,1
3,20,393,1
2,11,333,1
2,12,443,1
6,11,336,1
1,4,336,1
1,14,390,1
2,18,336,1
9,17,331,1
7,18,349,1
1,12,336,1
2,20,346,1
1,16,324,1
1,20,0,1
2,11,175,1
2,17,331,1
3,9,336,1
24,22,248,2
2,16,491,1
5,14,216,1
44,3,297,2
2,9,398,1
6,18,339,1
1,10,682,1
2,11,486,1
2,18,336,1
2,12,132,1
4,9,346,1
4,14,312,1
8,23,244,1
2,21,336,1
4,10,336,1
2,19,485,1
15,11,336,1
5,10,225,1
1,8,407,1
2,15,336,1
2,12,656,1
1,13,324,1
6,10,336,1
2,10,650,1
4,17,333,1
2,7,336,1
2,20,120,1
5,16,336,1
7,23,336,1
1,0,336,1
1,8,312,1
1,9,336,1
2,17,262,1
1,21,421,1
4,19,336,1
3,12,337,1
4,16,352,1
42,2,248,2
3,9,336,1
4,18,336,1
1,16,324,1
7,0,371,1
6,14,549,1
4,18,334,1
3,11,495,1
2,0,223,1
3,11,336,1
8,13,336,1
29,9,0,1
3,16,336,1
3,0,216,1
5,12,336,1
2,14,672,1
1,10,485,1
3,8,346,1
2,13,336,1
20,22,252,1
1,10,334,1
1,13,336,1
2,15,491,1
2,14,487,1
1,8,486,1
2,11,336,1
10,14,485,1
3,9,485,1
4,10,678,1
6,14,336,1
3,22,324,1
1,18,336,1
1,18,228,1
1,19,346,1
4,13,337,1
2,13,390,1
1,1,0,1
4,20,336,1
2,10,225,1
2,7,222,1
2,8,485,1
11,20,336,1
1,12,337,1
2,7,500,1
12,22,213,2
1,0,336,1
20,18,322,1
19,10,336,1
2,16,393,1
4,15,346,1
1,17,0,1
1,10,216,1
3,2,336,1
4,9,482,1
1,10,416,1
2,12,346,1
2,19,960,2
2,12,0,1
1,11,221,1
3,9,417,1
1,15,331,1
2,15,346,1
3,23,346,1
1,17,349,1
1,21,779,2
1,12,336,1
40,13,373,2
1,9,962,1
2,15,346,1
1,17,393,1
1,15,331,1
2,13,337,1
2,10,486,1
6,12,336,1
2,21,337,1
2,10,262,1
2,13,971,1
5,11,223,1
1,9,336,1
2,16,336,1
1,19,336,1
1,15,336,1
2,15,216,1
3,12,336,1
9,8,417,1
1,10,336,1
8,16,336,1
4,15,336,1
2,14,421,1
2,22,485,1
8,20,331,1
4,16,421,1
6,13,447,1
1,10,331,1
4,17,336,1
4,19,346,1
12,15,216,2
2,11,485,1
1,22,336,1
2,16,491,1
2,19,346,1
4,21,333,1
31,20,372,2
4,21,336,1
2,15,336,1
1,9,161,1
2,21,336,1
2,9,336,1
7,11,337,1
3,16,485,1
4,23,336,1
2,13,333,1
2,17,213,1
1,11,336,1
1,15,346,1
9,10,336,1
1,10,0,1
8,17,486,1
1,16,331,1
4,12,333,1
2,13,336,1
10,11,316,1
1,20,336,1
26,18,421,1
1,16,336,1
3,9,337,1
2,18,487,1
124,2,297,1
2,12,324,1
9,10,491,1
3,18,348,1
4,21,332,1
9,16,349,1
4,12,336,1
6,13,312,1
2,22,346,1
2,22,488,1
4,12,346,1
1,7,337,1
10,17,351,1
3,17,335,1
8,17,336,1
1,20,132,1
1,11,261,1
4,8,336,1
2,15,351,1
1,20,491,1
15,20,346,1
3,16,336,1
2,18,390,1
2,18,346,1
2,11,336,1
3,22,336,1
1,9,678,1
1,15,331,1
26,23,372,2
2,21,339,1
25,12,349,1
3,18,324,1
2,14,352,1
8,9,336,1
2,12,336,1
4,11,0,1
7,18,346,1
1,14,407,1
17,19,333,1
1,16,297,1
2,11,336,1
1,9,0,1
1,11,331,1
3,11,337,1
1,13,336,1
3,15,337,1
1,14,337,1
5,6,336,1
6,11,352,1
5,19,485,1
2,21,485,1
7,14,331,1
22,7,485,1
18,6,336,1
18,13,336,1
2,15,324,1
1,18,262,1
1,15,323,1
17,11,336,1
5,14,337,1
2,12,331,1
10,6,336,1
2,9,336,1
1,8,346,1
20,9,212,1
13,14,331,1
2,15,223,1
1,18,590,1
2,16,262,1
13,18,486,1
1,22,487,1
2,18,336,1
2,11,336,1
1,15,334,1
23,18,223,1
3,21,336,1
25,22,252,1
5,17,971,1
3,13,352,1
396,21,263,2
3,15,336,1
24,18,336,1
2,17,336,1
3,20,346,1
13,12,336,1
26,12,336,1
4,18,346,1
1,12,971,1
90,9,534,2
1,16,0,1
1,12,336,1
1,17,331,1
2,10,336,1
2,18,393,1
1,5,590,1
4,18,642,1
2,11,336,1
9,19,336,1
4,18,213,1
13,17,336,1
3,13,407,1
2,5,534,1
6,11,336,1
7,14,393,1
2,12,324,1
2,18,336,1
2,11,324,1
9,18,349,1
2,15,336,1
2,20,336,1
1,9,346,1
1,9,971,1
3,0,336,1
4,16,331,1
6,15,336,1
1,8,231,1
9,18,336,1
2,22,223,1
2,12,237,1
46,18,336,1
7,19,336,1
1,7,336,1
41,23,235,2
3,11,331,1
16,15,331,1
3,20,212,1
6,9,349,1
17,18,442,1
31,19,244,1
143,12,336,1
2,19,201,1
2,8,337,1
1,16,225,1
10,12,486,1
6,19,373,2
2,15,336,1
3,13,336,1
1,12,339,1
10,18,349,1
1,13,124,1
4,16,331,1
2,9,336,1
2,18,486,1
2,11,336,1
2,20,393,1
1,10,332,1
2,23,346,1
2,16,447,1
14,17,312,1
4,14,312,1
4,11,338,1
7,20,485,1
2,8,485,1
3,12,336,1
4,19,186,1
2,8,336,1
2,9,346,1
35,5,235,2
4,11,961,1
1,11,336,1
1,14,332,1
4,15,336,1
1,18,325,1
1,13,336,1
3,15,487,1
3,10,336,1
3,18,336,1
4,18,336,1
21,18,335,1
3,11,334,1
2,13,447,1
2,17,336,1
3,11,336,1
1,18,336,1
2,20,349,1
2,8,328,1
1,15,0,1
1,15,331,1
2,22,257,1
2,21,487,1
2,9,336,1
2,13,213,1
3,20,491,1
1,12,336,1
9,2,346,1
8,20,336,1
3,19,337,1
8,20,336,1
3,14,336,1
2,14,250,1
3,19,336,1
2,9,486,1
1,13,0,1
26,22,336,1
2,11,332,1
4,16,485,1
2,9,336,1
3,14,336,1
5,16,334,1
2,8,336,1
1,8,333,1
3,11,441,1
2,18,421,1
3,7,336,1
4,20,316,1
2,20,324,1
15,11,334,1
10,12,417,1
5,12,336,1
1,17,336,1
2,10,485,1
1,16,223,1
13,9,336,1
2,21,336,1
2,17,336,1
1,1,316,1
2,9,966,1
1,14,336,1
1,19,0,1
6,17,346,1
2,16,316,1
2,17,336,1
4,13,346,1
12,22,533,2
2,15,324,1
1,17,336,1
1,17,528,1
1,16,336,1
2,16,331,1
4,21,336,1
6,21,131,1
7,17,337,1
2,10,324,1
2,9,336,1
13,17,485,1
11,21,407,1
2,21,349,1
1,18,485,1
4,17,421,1
1,14,331,1
4,13,334,1
1,17,237,1
2,12,336,1
1,9,420,1
2,0,336,1
7,12,336,1
1,14,225,1
1,22,971,1
2,17,337,1
4,19,336,1
2,15,336,1
1,18,336,1
2,9,487,1
3,21,224,2
1,15,346,1
2,14,336,1
2,18,491,1
10,19,331,1
141,5,537,1
2,10,333,1
4,15,486,1
4,10,336,1
2,8,481,1
3,21,223,1
26,18,337,1
4,19,170,1
50,6,375,1
2,15,417,1
6,12,349,1
50,15,336,1
16,11,421,1
2,11,335,1
1,10,352,1
2,12,336,1
3,9,222,1
2,15,336,1
2,17,346,1
3,0,225,1
52,2,257,2
7,22,336,1
1,10,336,1
1,19,346,1
3,10,346,1
1,11,346,1
3,9,336,1
12,19,336,1
7,18,352,1
8,21,235,1
2,7,336,1
